;Unnamed: 0;flavordb_id;smiles;applicability_domain;bitter_prob;sweet_prob;SMILES_check;Std_SMILES;Parent_SMILES
759;784;1032;CCC(=O)O;True;0.0549665839144462;0.8697104012327411;CCC(=O)O;CCC(=O)O;CCC(=O)O
760;785;24497;[O-]S(=O)(=O)[O-].[Ca+2];True;0.7417104700854701;2.3271983647235813e-12;O=S(=O)([O-])[O-].[Ca+2];O=S(=O)([O-])[O-].[Ca+2];O=S(=O)([O-])[O-].[Ca+2]
761;787;61875;CCCCCC=CCCC=O;True;0.1143307390697584;0.9044286617045904;CCCCCC=CCCC=O;CCCCCC=CCCC=O;CCCCCC=CCCC=O
762;788;41569;CC1=CC(=C(O1)C)S;True;0.4157838103366249;0.3348708426906917;Cc1cc(S)c(C)o1;Cc1cc(S)c(C)o1;Cc1cc(S)c(C)o1
763;790;1550846;C1=CC=C(C=C1)C=CC#N;True;0.4788476888772047;0.7979743635917701;N#CC=Cc1ccccc1;N#CC=Cc1ccccc1;N#CC=Cc1ccccc1
764;791;107561;CC1=CC(=O)C(CC1)C(C)C;True;0.315897685847567;0.7745041519990662;CC1=CC(=O)C(C(C)C)CC1;CC1=CC(=O)C(C(C)C)CC1;CC1=CC(=O)C(C(C)C)CC1
765;792;8759;C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Na+].[Na+];True;0.5644733461785485;0.0019196488199244;O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+];O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+];O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+]
766;793;61874;CCCC=CC=CC=O;True;0.0390243512342392;0.9050512837630276;CCCC=CC=CC=O;CCCC=CC=CC=O;CCCC=CC=CC=O
767;794;113514;CC1CC(CO1)(C)C2=CC=CC=C2;True;0.3635536257265084;0.9287965445812376;CC1CC(C)(c2ccccc2)CO1;CC1CC(C)(c2ccccc2)CO1;CC1CC(C)(c2ccccc2)CO1
768;795;6432902;CC=C(C)C(=O)OC(C)C;True;0.0658841894520287;0.9760333036883476;CC=C(C)C(=O)OC(C)C;CC=C(C)C(=O)OC(C)C;CC=C(C)C(=O)OC(C)C
769;796;11363;CC(=O)C(=O)C1=CC=CC=C1;True;0.2458070340953008;0.7198471263478966;CC(=O)C(=O)c1ccccc1;CC(=O)C(=O)c1ccccc1;CC(=O)C(=O)c1ccccc1
770;797;14837639;CC1=CC(=C(S1)C(=O)C)O;True;0.2732150677463925;0.8932117944479531;CC(=O)c1sc(C)cc1O;CC(=O)c1c(O)cc(C)s1;CC(=O)c1c(O)cc(C)s1
771;798;8003;CCCCC;True;0.4546945615267533;0.894482237776919;CCCCC;CCCCC;CCCCC
772;799;110747;CC(C)CCCC(C)CC=O;True;0.3747429529748265;0.4960815350817201;CC(C)CCCC(C)CC=O;CC(C)CCCC(C)CC=O;CC(C)CCCC(C)CC=O
773;800;5283356;CCCCCCCCC=CC=O;True;0.1629023056972294;0.8188832877153216;CCCCCCCCC=CC=O;CCCCCCCCC=CC=O;CCCCCCCCC=CC=O
774;801;16418;C=CCCC=O;True;0.1424399737871953;0.9451984554935348;C=CCCC=O;C=CCCC=O;C=CCCC=O
775;802;7456;COC(=O)C1=CC=C(C=C1)O;True;0.1464718847836632;0.7787398904472028;COC(=O)c1ccc(O)cc1;COC(=O)c1ccc(O)cc1;COC(=O)c1ccc(O)cc1
776;803;25080119;CCCCCCCC(=O)CC(=O)[O-].C(C(CO)O)O;True;0.503935736170507;0.1528119378017295;CCCCCCCC(=O)CC(=O)[O-].OCC(O)CO;CCCCCCCC(=O)CC(=O)O.OCC(O)CO;CCCCCCCC(=O)CC(=O)O
777;804;34134;CCC=CCCC=CCO;True;0.1139474024535593;0.828660233248284;CCC=CCCC=CCO;CCC=CCCC=CCO;CCC=CCCC=CCO
778;805;537682;CC(C)CCOC(=O)C(=O)C;True;0.115540501580923;0.9395989070634204;CC(=O)C(=O)OCCC(C)C;CC(=O)C(=O)OCCC(C)C;CC(=O)C(=O)OCCC(C)C
779;808;578817;CC1=CN=C(C(=N1)C)CC(C)C;True;0.53790268388252;0.1556366848740577;Cc1cnc(CC(C)C)c(C)n1;Cc1cnc(CC(C)C)c(C)n1;Cc1cnc(CC(C)C)c(C)n1
780;810;61653;CC1=C(SC(=N1)C)C;True;0.5637634688912061;0.746821840676804;Cc1nc(C)c(C)s1;Cc1nc(C)c(C)s1;Cc1nc(C)c(C)s1
781;811;60968;CC(C)CC(=O)OC1CC2CCC1(C2(C)C)C;True;0.4611178039607949;0.7571397175851515;CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C;CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C;CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C
782;812;23672064;OP(=O)(O)[O-].[Na+];True;0.4569222222222222;0.2168625143662745;O=P([O-])(O)O.[Na+];O=P([O-])(O)O.[Na+];O=P([O-])(O)O.[Na+]
783;813;7668;CCCC1=CC=CC=C1;True;0.4747780496919222;0.8883905137323942;CCCc1ccccc1;CCCc1ccccc1;CCCc1ccccc1
784;814;520895;CCC1SC(SS1)CC;True;0.4216689607376514;0.9930439784740798;CCC1SSC(CC)S1;CCC1SSC(CC)S1;CCC1SSC(CC)S1
785;816;5372813;CC(=CC1=CC=CC=C1)C=O;True;0.0165422784336188;0.9651691470417398;CC(C=O)=Cc1ccccc1;CC(C=O)=Cc1ccccc1;CC(C=O)=Cc1ccccc1
786;818;7654;CC(=O)OCCC1=CC=CC=C1;True;0.0640412531088704;0.9075077770168138;CC(=O)OCCc1ccccc1;CC(=O)OCCc1ccccc1;CC(=O)OCCc1ccccc1
787;819;106441;CC(C)C1=CN=CC(=N1)OC;True;0.4754095412433971;0.5602788338500438;COc1cncc(C(C)C)n1;COc1nc(C(C)C)cnc1;COc1nc(C(C)C)cnc1
788;820;560255;CCC(C)CC(=O)OCC;True;0.0504665243270689;0.9818411142820384;CCOC(=O)CC(C)CC;CCOC(=O)CC(C)CC;CCOC(=O)CC(C)CC
789;821;11613;CCCCN=C=S;True;0.6609104346946811;0.0001878652465409;CCCCN=C=S;CCCCN=C=S;CCCCN=C=S
790;822;8201;CCCCCCCCCCCCCCCCCC(=O)OC;True;0.6132465766454739;0.3788738277296711;CCCCCCCCCCCCCCCCCC(=O)OC;CCCCCCCCCCCCCCCCCC(=O)OC;CCCCCCCCCCCCCCCCCC(=O)OC
791;823;16220107;CCC(=S)OCC=C;True;0.3739262137498904;0.076669223121237;C=CCOC(=S)CC;C=CCOC(=S)CC;C=CCOC(=S)CC
792;824;10887828;CSCC=O;True;0.2914743229852966;0.4797421479502637;CSCC=O;CSCC=O;CSCC=O
793;825;6428543;CCCCCC(C(=O)C)O;True;0.2031838261238614;0.8516581284163917;CCCCCC(O)C(C)=O;CCCCCC(O)C(C)=O;CCCCCC(O)C(C)=O
794;826;996;C1=CC=C(C=C1)O;True;0.3054768359324777;0.3972333769398014;Oc1ccccc1;Oc1ccccc1;Oc1ccccc1
795;827;20357;CCCCCCC1OCC(O1)C;True;0.1326545359422812;0.9481018445201964;CCCCCCC1OCC(C)O1;CCCCCCC1OCC(C)O1;CCCCCCC1OCC(C)O1
796;828;23110;CSCCSC;True;0.4624623655913978;0.301383746763627;CSCCSC;CSCCSC;CSCCSC
797;829;31272;CCCCOC(=O)C;True;0.0075282389291076;0.9937754222352004;CCCCOC(C)=O;CCCCOC(C)=O;CCCCOC(C)=O
798;830;60983;CCCCC(=O)C(=O)C;True;0.0429591057739373;0.9390573680802486;CCCCC(=O)C(C)=O;CCCCC(=O)C(C)=O;CCCCC(=O)C(C)=O
799;831;31266;CCCCCC(=O)OCC=C;True;0.0160512821568112;0.9819489777814632;C=CCOC(=O)CCCCC;C=CCOC(=O)CCCCC;C=CCOC(=O)CCCCC
800;832;61451;CCCCCCC#CC(=O)OCC;True;0.056122091792642;0.9995816741484392;CCCCCCC#CC(=O)OCC;CCCCCCC#CC(=O)OCC;CCCCCCC#CC(=O)OCC
801;833;60997;CC1=CC=C(C=C1)OC(=O)CC2=CC=CC=C2;True;0.1871447609561789;0.828914005307541;Cc1ccc(OC(=O)Cc2ccccc2)cc1;Cc1ccc(OC(=O)Cc2ccccc2)cc1;Cc1ccc(OC(=O)Cc2ccccc2)cc1
802;834;5463238;CCCC(=O)C=CC;True;0.0392821143957684;0.9929215664608012;CC=CC(=O)CCC;CC=CC(=O)CCC;CC=CC(=O)CCC
803;835;61337;C=CCOC(=O)C1=CC=CO1;True;0.1966378697463566;0.712166982660487;C=CCOC(=O)c1ccco1;C=CCOC(=O)c1ccco1;C=CCOC(=O)c1ccco1
804;836;10451;C1CSCSC1;True;0.4653781409924674;0.9713557212601722;C1CSCSC1;C1CSCSC1;C1CSCSC1
805;837;35821;CC1=CCCC(C1CCC(=O)C)(C)C;True;0.0583154780781725;0.7771490510170268;CC(=O)CCC1C(C)=CCCC1(C)C;CC(=O)CCC1C(C)=CCCC1(C)C;CC(=O)CCC1C(C)=CCCC1(C)C
806;838;7708;C1=CC=C(C=C1)COC=O;True;0.0851394529011699;0.8262487901431822;O=COCc1ccccc1;O=COCc1ccccc1;O=COCc1ccccc1
807;839;11029;C(=O)([O-])[O-].[Mg+2];True;0.226430167055167;8.474308712551382e-14;O=C([O-])[O-].[Mg+2];O=C([O-])[O-].[Mg+2];O=C([O-])[O-].[Mg+2]
808;840;22833654;CC1=C(C(CC(C1)OC2C(C(C(C(O2)CO)O)O)O)(C)C)C=O;True;0.8364272300469484;0.4504191228702679;CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1;CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1;CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1
809;841;12534;CCCCCCCCCCCCCCCCCCCCCCC;True;0.5833333333333334;0.0122297866450461;CCCCCCCCCCCCCCCCCCCCCCC;CCCCCCCCCCCCCCCCCCCCCCC;CCCCCCCCCCCCCCCCCCCCCCC
810;842;6364;CC(C)S;True;0.5751012544802867;0.0411470331295847;CC(C)S;CC(C)S;CC(C)S
811;843;440967;CC1(C2CCC(=C)C1C2)C;True;0.4245354414794714;0.3088250763453033;C=C1CCC2CC1C2(C)C;C=C1CCC2CC1C2(C)C;C=C1CCC2CC1C2(C)C
812;844;5362584;CCC1N=C(C(S1)C)C;True;0.4702791360228347;0.7587550334531938;CCC1N=C(C)C(C)S1;CCC1N=C(C)C(C)S1;CCC1N=C(C)C(C)S1
813;845;8361;C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O;True;0.3841371748014635;0.2291842307854775;O=C(Oc1ccccc1)c1ccccc1O;O=C(Oc1ccccc1)c1ccccc1O;O=C(Oc1ccccc1)c1ccccc1O
814;846;61294;CCCCCCCCOC(=O)CCCCCCC;True;0.2016962081238798;0.7800548294665652;CCCCCCCCOC(=O)CCCCCCC;CCCCCCCCOC(=O)CCCCCCC;CCCCCCCCOC(=O)CCCCCCC
815;847;49;CC(C)C(=O)C(=O)O;True;0.0972311893435461;0.9287060992200524;CC(C)C(=O)C(=O)O;CC(C)C(=O)C(=O)O;CC(C)C(=O)C(=O)O
816;848;108518;CCCCCCC(CC)OC(=O)C;True;0.0276949221399246;0.9716080287917628;CCCCCCC(CC)OC(C)=O;CCCCCCC(CC)OC(C)=O;CCCCCCC(CC)OC(C)=O
817;849;522674;C1=CSC(=C1)S;True;0.7192203360722349;0.0759621275494034;Sc1cccs1;Sc1cccs1;Sc1cccs1
818;850;7720;CCCCC(CC)CO;True;0.0988345329360722;0.9444539789027384;CCCCC(CC)CO;CCCCC(CC)CO;CCCCC(CC)CO
819;851;6857681;CC(=CCCC1(C2CCC(C2)C1=C)C)CO;True;0.5182314873574313;0.1519296008987173;C=C1C2CCC(C2)C1(C)CCC=C(C)CO;C=C1C2CCC(C2)C1(C)CCC=C(C)CO;C=C1C2CCC(C2)C1(C)CCC=C(C)CO
820;852;10986465;COC(=O)CCC=CCC=C;True;0.0520760143787969;0.9535575085638508;C=CCC=CCCC(=O)OC;C=CCC=CCCC(=O)OC;C=CCC=CCCC(=O)OC
821;853;8375;CC(=O)C1=CC=CC=C1O;True;0.3239319878545049;0.4814863904558082;CC(=O)c1ccccc1O;CC(=O)c1ccccc1O;CC(=O)c1ccccc1O
822;854;6427076;CC1C2CCC(=CC2OC1=O)C;True;0.1867034915812576;0.8503591232152932;CC1=CC2OC(=O)C(C)C2CC1;CC1=CC2OC(=O)C(C)C2CC1;CC1=CC2OC(=O)C(C)C2CC1
823;855;137065;CC(CC(=O)C1=CC=CC=C1)C2=CC=CC=C2;True;0.5272022710785239;0.6493728308846151;CC(CC(=O)c1ccccc1)c1ccccc1;CC(CC(=O)c1ccccc1)c1ccccc1;CC(CC(=O)c1ccccc1)c1ccccc1
824;856;22327742;CCC(C)C(O)S;True;0.2322973498882675;0.9629010423092282;CCC(C)C(O)S;CCC(C)C(O)S;CCC(C)C(O)S
825;857;5862;C(C(C(=O)O)N)S;True;0.2757716055564919;0.909079046188029;NC(CS)C(=O)O;NC(CS)C(=O)O;NC(CS)C(=O)O
826;858;5318599;CCCCCC=CCO;True;0.0258081734298537;0.8472174870478907;CCCCCC=CCO;CCCCCC=CCO;CCCCCC=CCO
827;859;20831821;CC1=C(CCO1)SC(=O)C;True;0.2062048003010527;0.9872655770055584;CC(=O)SC1=C(C)OCC1;CC(=O)SC1=C(C)OCC1;CC(=O)SC1=C(C)OCC1
828;863;637564;CC=CC=CC=O;True;0.025223781410502;0.8795692209066447;CC=CC=CC=O;CC=CC=CC=O;CC=CC=CC=O
829;864;61243;C=CC(CC=O)C1=CC=CC=C1;True;0.291927447548082;0.8567918288159617;C=CC(CC=O)c1ccccc1;C=CC(CC=O)c1ccccc1;C=CC(CC=O)c1ccccc1
830;865;445638;CCCCCCC=CCCCCCCCC(=O)O;True;0.5081629467558622;0.3416247030975173;CCCCCCC=CCCCCCCCC(=O)O;CCCCCCC=CCCCCCCCC(=O)O;CCCCCCC=CCCCCCCCC(=O)O
831;866;226311;C(CO)NC(=O)C(C(C(C(CO)O)O)O)O;True;0.1839753430544091;0.6205583638479192;O=C(NCCO)C(O)C(O)C(O)C(O)CO;O=C(NCCO)C(O)C(O)C(O)C(O)CO;O=C(NCCO)C(O)C(O)C(O)C(O)CO
832;867;61914;CC(C)CC(=O)OC(C)C;True;0.1250724380633052;0.9431973329078872;CC(C)CC(=O)OC(C)C;CC(C)CC(=O)OC(C)C;CC(C)CC(=O)OC(C)C
833;868;33934;CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C;True;0.6683333333333333;0.1223639922835455;CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C;CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C;CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
834;869;389;C(CC(C(=O)O)N)CN;True;0.1363630622572537;0.4059591652186507;NCCCC(N)C(=O)O;NCCCC(N)C(=O)O;NCCCC(N)C(=O)O
835;870;12044;CC(C)C(=O)OC(C)C;True;0.0832543503163956;0.9630032810699916;CC(C)OC(=O)C(C)C;CC(C)OC(=O)C(C)C;CC(C)OC(=O)C(C)C
836;871;101716;CC1CCC2C1C3C(C3(C)C)CCC2(C)O;True;0.5487815495710608;0.3561526018993985;CC1CCC2C1C1C(CCC2(C)O)C1(C)C;CC1CCC2C1C1C(CCC2(C)O)C1(C)C;CC1CCC2C1C1C(CCC2(C)O)C1(C)C
837;872;5362792;CCC=CCCCCCO;True;0.1319184217987737;0.7628086397855212;CCC=CCCCCCO;CCC=CCCCCCO;CCC=CCCCCCO
838;873;11559;CC1=CCC(=O)O1;True;0.0508429283709847;0.969527294536162;CC1=CCC(=O)O1;CC1=CCC(=O)O1;CC1=CCC(=O)O1
839;874;5317319;CC(=CCCC(=CCCC(=C)C=C)C)C;True;0.2694751234642244;0.1222602550515299;C=CC(=C)CCC=C(C)CCC=C(C)C;C=CC(=C)CCC=C(C)CCC=C(C)C;C=CC(=C)CCC=C(C)CCC=C(C)C
840;875;330573;CC1=CCC(CC1O)C(=C)C;True;0.1296098777007214;0.6510628638820696;C=C(C)C1CC=C(C)C(O)C1;C=C(C)C1CC=C(C)C(O)C1;C=C(C)C1CC=C(C)C(O)C1
841;876;43579;CCCSSC1=C(OC=C1)C;True;0.3974151973870093;0.945877703507384;CCCSSc1ccoc1C;CCCSSc1c(C)occ1;CCCSSc1c(C)occ1
842;877;25088425;CCOC(=O)C=C(CC(=O)O)C(=O)O;True;0.2364172659280407;0.9687369375620986;CCOC(=O)C=C(CC(=O)O)C(=O)O;CCOC(=O)C=C(CC(=O)O)C(=O)O;CCOC(=O)C=C(CC(=O)O)C(=O)O
843;878;529251;CCC(=O)C1=NCCC1;True;0.2916809990951817;0.9555175952965832;CCC(=O)C1=NCCC1;CCC(=O)C1=NCCC1;CCC(=O)C1=NCCC1
844;880;61096;CCCCCCCCOC(=O)CC;True;0.0632670272145247;0.980491939726897;CCCCCCCCOC(=O)CC;CCCCCCCCOC(=O)CC;CCCCCCCCOC(=O)CC
845;881;8163;CCCCCCCCCC(=O)C;True;0.0862771553586881;0.8476973049348384;CCCCCCCCCC(C)=O;CCCCCCCCCC(C)=O;CCCCCCCCCC(C)=O
846;882;15717;C=CCOC(=O)CC1=CC=CC=C1;True;0.0914727569459286;0.8551800659166903;C=CCOC(=O)Cc1ccccc1;C=CCOC(=O)Cc1ccccc1;C=CCOC(=O)Cc1ccccc1
847;883;11658617;CC(=CCCC(=CCNC(=O)C1CC1)C)C;True;0.3584303707605779;0.7670422654399611;CC(C)=CCCC(C)=CCNC(=O)C1CC1;CC(C)=CCCC(C)=CCNC(=O)C1CC1;CC(C)=CCCC(C)=CCNC(=O)C1CC1
848;884;527268;CCOC1=C(C=CC(=C1)C(C)C)C;True;0.2925489472624328;0.9287804927186064;CCOc1cc(C(C)C)ccc1C;CCOc1c(C)ccc(C(C)C)c1;CCOc1c(C)ccc(C(C)C)c1
849;886;77151;CCSSSCC;True;0.5030462346879762;0.266563806579046;CCSSSCC;CCSSSCC;CCSSSCC
850;887;1549522;CC(=O)C=CC1=CC=CO1;True;0.0410944983008715;0.953528897452018;CC(=O)C=Cc1ccco1;CC(=O)C=Cc1ccco1;CC(=O)C=Cc1ccco1
851;888;5352876;CCC=CC=CC(=O)C;True;0.0752239881458856;0.9334589180553522;CCC=CC=CC(C)=O;CCC=CC=CC(C)=O;CCC=CC=CC(C)=O
852;889;442355;CC1=CCC2C3C1C2(CCC3C(C)C)C;True;0.4799305555555555;0.0108249518371525;CC1=CCC2C3C(C(C)C)CCC2(C)C13;CC1=CCC2C3C(C(C)C)CCC2(C)C13;CC1=CCC2C3C(C(C)C)CCC2(C)C13
853;890;61041;CC1=C(C(CC=C1)(C)C)C=O;True;0.1504553517024054;0.4659418941484764;CC1=C(C=O)C(C)(C)CC=C1;CC1=C(C=O)C(C)(C)CC=C1;CC1=C(C=O)C(C)(C)CC=C1
854;891;5338463;CC1COC(O1)C=C(C)CCC=C(C)C;True;0.258900395921511;0.6330925001001201;CC(C)=CCCC(C)=CC1OCC(C)O1;CC(C)=CCCC(C)=CC1OCC(C)O1;CC(C)=CCCC(C)=CC1OCC(C)O1
855;892;19844;COC1=C(C=CC(=C1)C(=O)OC)O;True;0.2139238736498865;0.7343252562364136;COC(=O)c1ccc(O)c(OC)c1;COC(=O)c1cc(OC)c(O)cc1;COC(=O)c1cc(OC)c(O)cc1
856;893;5352874;CCC=CCC(=O)C=C;True;0.0510345367592304;0.987983705803704;C=CC(=O)CC=CCC;C=CC(=O)CC=CCC;C=CC(=O)CC=CCC
857;894;11434978;CC1=CC=C(O1)C=CC=O;True;0.2500675002027652;0.950856717439022;Cc1ccc(C=CC=O)o1;Cc1ccc(C=CC=O)o1;Cc1ccc(C=CC=O)o1
858;896;6536347;CC(=CCC=C(C)CCO)C;True;0.3881553244445532;0.6010205558044474;CC(C)=CCC=C(C)CCO;CC(C)=CCC=C(C)CCO;CC(C)=CCC=C(C)CCO
859;897;6435882;CCC=CCCOC(=O)CC=CCC;True;0.0406688861819608;0.953351969402714;CCC=CCCOC(=O)CC=CCC;CCC=CCCOC(=O)CC=CCC;CCC=CCCOC(=O)CC=CCC
860;898;21947120;CCCCC=C(CC)C=O;True;0.1214233875504841;0.9794409810358632;CCCCC=C(C=O)CC;CCCCC=C(C=O)CC;CCCCC=C(C=O)CC
861;899;12355469;CC(CSC)OC(=O)C;True;0.0987058949915742;0.590667797267405;CSCC(C)OC(C)=O;CSCC(C)OC(C)=O;CSCC(C)OC(C)=O
862;900;5365982;CCC(=O)OCC=C(C)CCC=C(C)C;True;0.3661608821246501;0.9264758544917328;CCC(=O)OCC=C(C)CCC=C(C)C;CCC(=O)OCC=C(C)CCC=C(C)C;CCC(=O)OCC=C(C)CCC=C(C)C
863;902;16591;CCCSSCC=C;True;0.4885691932966589;0.6990906278936962;C=CCSSCCC;C=CCSSCCC;C=CCSSCCC
864;903;26334;CCC1=NC=C(N=C1C)C;True;0.2240770905427955;0.2383886686837555;CCc1ncc(C)nc1C;CCc1ncc(C)nc1C;CCc1ncc(C)nc1C
865;904;20745;CC(CCC=C(C)C)O;True;0.2144456072340983;0.8514820357256268;CC(C)=CCCC(C)O;CC(C)=CCCC(C)O;CC(C)=CCCC(C)O
866;905;12302243;CC1=CCC(C2=C1C=CC(=C2)C)C(C)C;True;0.43759623015873;0.5926725003249805;CC1=CCC(C(C)C)c2cc(C)ccc21;CC1=CCC(C(C)C)c2c1ccc(C)c2;CC1=CCC(C(C)C)c2c1ccc(C)c2
867;906;637758;CCOC(=O)C=CC1=CC=CC=C1;True;0.0151342057096944;0.8807754962562395;CCOC(=O)C=Cc1ccccc1;CCOC(=O)C=Cc1ccccc1;CCOC(=O)C=Cc1ccccc1
868;907;18916326;CCC=CCC=CC=CC(=O)O;True;0.1194175284879073;0.8400573777777949;CCC=CCC=CC=CC(=O)O;CCC=CCC=CC=CC(=O)O;CCC=CCC=CC=CC(=O)O
869;908;79803;C1CC=NC1;True;0.6994444444444444;0.0228214559820373;C1=NCCC1;C1=NCCC1;C1=NCCC1
870;909;529253;CCCC(=O)OC(C)C(=O)C;True;0.1033475752794333;0.98647202240682;CCCC(=O)OC(C)C(C)=O;CCCC(=O)OC(C)C(C)=O;CCCC(=O)OC(C)C(C)=O
871;910;5892299;CC(C)CC=C(C=O)C(C)C;True;0.0922057464971834;0.8005920024798754;CC(C)CC=C(C=O)C(C)C;CC(C)CC=C(C=O)C(C)C;CC(C)CC=C(C=O)C(C)C
872;911;181128;C=C1CC(C2C(C3C1CC(C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO;True;0.9783333333333334;2.9957119857759312e-05;C=C(CO)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12;C=C(CO)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12;C=C(CO)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12
873;912;1145;C[N+](C)(C)[O-];True;0.4970383597883598;0.8161892155020487;C[N+](C)(C)[O-];C[N+](C)(C)[O-];C[N+](C)(C)[O-]
874;913;7520;CSC1=CC=CC=C1;True;0.5800355358851563;0.268674216647998;CSc1ccccc1;CSc1ccccc1;CSc1ccccc1
875;914;6435841;CCC=CCC1=C(C(=O)CC1)C;True;0.1568406254300496;0.8835030095022443;CCC=CCC1=C(C)C(=O)CC1;CCC=CCC1=C(C)C(=O)CC1;CCC=CCC1=C(C)C(=O)CC1
876;915;11567;CC1CCCC(=O)C1;True;0.0908895213121692;0.9313260580219634;CC1CCCC(=O)C1;CC1CCCC(=O)C1;CC1CCCC(=O)C1
877;916;94579;CC1CCC(C(C1)OC(=O)C)C(=C)C;True;0.0472679454031452;0.7022562084966849;C=C(C)C1CCC(C)CC1OC(C)=O;C=C(C)C1CCC(C)CC1OC(C)=O;C=C(C)C1CCC(C)CC1OC(C)=O
878;917;16205756;CC=CC(=O)OC(C)(C)CC1=CC=CC=C1;True;0.1506493114415043;0.9361585045494084;CC=CC(=O)OC(C)(C)Cc1ccccc1;CC=CC(=O)OC(C)(C)Cc1ccccc1;CC=CC(=O)OC(C)(C)Cc1ccccc1
879;918;8175;CCCCCCCCCC=O;True;0.0868442931893866;0.7517247232181055;CCCCCCCCCC=O;CCCCCCCCCC=O;CCCCCCCCCC=O
880;919;1757003;CC(=CCCC(=CC=CC(=O)C)C)C;True;0.1597880515426955;0.9103600748191288;CC(=O)C=CC=C(C)CCC=C(C)C;CC(=O)C=CC=C(C)CCC=C(C)C;CC(=O)C=CC=C(C)CCC=C(C)C
881;921;560109;CCCCCCCC1OCC(O1)C;True;0.1339371168040951;0.9065286177606988;CCCCCCCC1OCC(C)O1;CCCCCCCC1OCC(C)O1;CCCCCCCC1OCC(C)O1
882;923;638127;CC=CCCC(=O)O;True;0.0309859384884049;0.9352177346738172;CC=CCCC(=O)O;CC=CCCC(=O)O;CC=CCCC(=O)O
883;924;176;CC(=O)O;True;0.1601765567614643;0.219501220883386;CC(=O)O;CC(=O)O;CC(=O)O
884;925;5362579;CCC(CC)C(=O)OCC=C(C)CCC=C(C)C;True;0.3246474156041433;0.8892376553694922;CCC(CC)C(=O)OCC=C(C)CCC=C(C)C;CCC(CC)C(=O)OCC=C(C)CCC=C(C)C;CCC(CC)C(=O)OCC=C(C)CCC=C(C)C
885;926;637566;CC(=CCCC(=CCO)C)C;True;0.4452667265377222;0.6853101837323782;CC(C)=CCCC(C)=CCO;CC(C)=CCCC(C)=CCO;CC(C)=CCCC(C)=CCO
886;927;534969;CC=C(C)CSC;True;0.4260511539917335;0.8820172319496503;CC=C(C)CSC;CC=C(C)CSC;CC=C(C)CSC
887;928;75552;C=CCSSSSCC=C;True;0.5184613004979145;0.0042310579691503;C=CCSSSSCC=C;C=CCSSSSCC=C;C=CCSSSSCC=C
888;929;61527;CC1=CC(=C(O1)C)C(=O)C;True;0.2574314816639517;0.7124106125945834;CC(=O)c1cc(C)oc1C;CC(=O)c1c(C)oc(C)c1;CC(=O)c1c(C)oc(C)c1
889;930;21895;C1C(OC(O1)CC2=CC=CC=C2)CO;True;0.3314187874968464;0.5402286379980966;OCC1COC(Cc2ccccc2)O1;OCC1COC(Cc2ccccc2)O1;OCC1COC(Cc2ccccc2)O1
890;931;12293;CCCCCC(=O)OCCC;True;0.0121807033873992;0.9777776185311088;CCCCCC(=O)OCCC;CCCCCC(=O)OCCC;CCCCCC(=O)OCCC
891;932;10484;CC(=O)S;True;0.3782435118823668;0.4533555822981327;CC(=O)S;CC(=O)S;CC(=O)S
892;933;521380;CC1=CCC2C(C1)C(CC=C2C)C(C)C;True;0.4158462301587301;0.0345529816757248;CC1=CCC2C(C)=CCC(C(C)C)C2C1;CC1=CCC2C(C)=CCC(C(C)C)C2C1;CC1=CCC2C(C)=CCC(C(C)C)C2C1
893;934;5319691;CC(C)C(CCC(=O)C)C=CC(=C)C;True;0.1884043019186275;0.4542116169844363;C=C(C)C=CC(CCC(C)=O)C(C)C;C=C(C)C=CC(CCC(C)=O)C(C)C;C=C(C)C=CC(CCC(C)=O)C(C)C
894;935;8405;C1=CC=C2C=NC=CC2=C1;True;0.7302924297924298;0.0035640898222513;c1ccc2cnccc2c1;c1ccc2cnccc2c1;c1ccc2cnccc2c1
